"","TPR","FPR","MCE","method","Estimated_E","p","n"
"261",1,0.000449943757030371,0.000404040404040404,"cv1se","E_2",100,10000
"262",1,0.000671742051052396,0.000606060606060606,"cv1se","E_2",100,10000
"263",1,0.000448329970858552,0.000404040404040404,"cv1se","E_2",100,10000
"264",1,0.000224971878515186,0.000202020202020202,"cv1se","E_2",100,10000
"265",1,0.00022306491188936,0.000202020202020202,"cv1se","E_2",100,10000
"266",1,0.000672796591163938,0.000606060606060606,"cv1se","E_2",100,10000
"267",1,0.000225326723749437,0.000202020202020202,"cv1se","E_2",100,10000
"268",1,0.000224719101123596,0.000202020202020202,"cv1se","E_2",100,10000
"269",1,0.000223563603845294,0.000202020202020202,"cv1se","E_2",100,10000
"270",1,0.000448631673396142,0.000404040404040404,"cv1se","E_2",100,10000
"271",1,0,0,"cv1se","E_2",100,10000
"272",1,0,0,"cv1se","E_2",100,10000
"273",1,0,0,"cv1se","E_2",100,10000
"274",1,0.000450551926109484,0.000404040404040404,"cv1se","E_2",100,10000
"275",1,0.000223264121455682,0.000202020202020202,"cv1se","E_2",100,10000
"276",1,0.000448229493500672,0.000404040404040404,"cv1se","E_2",100,10000
"277",1,0.000678119349005425,0.000606060606060606,"cv1se","E_2",100,10000
"278",1,0.000673098496746691,0.000606060606060606,"cv1se","E_2",100,10000
"279",1,0.000448933782267116,0.000404040404040404,"cv1se","E_2",100,10000
"280",1,0.000226500566251416,0.000202020202020202,"cv1se","E_2",100,10000
"281",1,0.000223863890754421,0.000202020202020202,"cv1se","E_2",100,10000
"282",1,0.000675067506750675,0.000606060606060606,"cv1se","E_2",100,10000
"283",1,0.000449438202247191,0.000404040404040404,"cv1se","E_2",100,10000
"284",1,0.000223763705526964,0.000202020202020202,"cv1se","E_2",100,10000
"285",1,0.000672645739910314,0.000606060606060606,"cv1se","E_2",100,10000
"286",1,0.000222074172773706,0.000202020202020202,"cv1se","E_2",100,10000
"287",1,0.000673098496746691,0.000606060606060606,"cv1se","E_2",100,10000
"288",1,0.000224668613794653,0.000202020202020202,"cv1se","E_2",100,10000
"289",1,0.000225886604924328,0.000202020202020202,"cv1se","E_2",100,10000
"290",1,0,0,"cv1se","E_2",100,10000
"291",1,0.000450856627592426,0.000404040404040404,"cv1se","E_2",100,10000
"292",1,0.000671291116580891,0.000606060606060606,"cv1se","E_2",100,10000
"293",1,0,0,"cv1se","E_2",100,10000
"294",1,0.000445831475702185,0.000404040404040404,"cv1se","E_2",100,10000
"295",1,0,0,"cv1se","E_2",100,10000
"296",1,0,0,"cv1se","E_2",100,10000
"297",1,0,0,"cv1se","E_2",100,10000
"298",1,0.000677966101694915,0.000606060606060606,"cv1se","E_2",100,10000
"299",1,0.000227427791676143,0.000202020202020202,"cv1se","E_2",100,10000
"300",1,0.000447127207690588,0.000404040404040404,"cv1se","E_2",100,10000
"301",0.841269841269841,0.0897435897435897,0.0967676767676768,"rmse","E_1",100,1000
"302",0.860236220472441,0.105357946870779,0.108888888888889,"rmse","E_1",100,1000
"303",0.827722772277228,0.0974128233970754,0.105050505050505,"rmse","E_1",100,1000
"304",0.832402234636871,0.0852028098799003,0.0941414141414141,"rmse","E_1",100,1000
"305",0.845161290322581,0.0677814938684504,0.075959595959596,"rmse","E_1",100,1000
"306",0.854030501089325,0.079269650411935,0.0854545454545454,"rmse","E_1",100,1000
"307",0.823293172690763,0.0860287511230907,0.0951515151515152,"rmse","E_1",100,1000
"308",0.801158301158301,0.0911552346570397,0.102424242424242,"rmse","E_1",100,1000
"309",0.762979683972912,0.0585755491457732,0.0745454545454545,"rmse","E_1",100,1000
"310",0.771604938271605,0.0651881720430108,0.0812121212121212,"rmse","E_1",100,1000
"311",0.792756539235412,0.0608578486413654,0.0755555555555556,"rmse","E_1",100,1000
"312",0.854901960784314,0.0914414414414414,0.096969696969697,"rmse","E_1",100,1000
"313",0.829218106995885,0.0739247311827957,0.0834343434343434,"rmse","E_1",100,1000
"314",0.817391304347826,0.0674832962138085,0.0781818181818182,"rmse","E_1",100,1000
"315",0.806841046277666,0.0848865933078823,0.0957575757575758,"rmse","E_1",100,1000
"316",0.789690721649485,0.0754759238521837,0.0886868686868687,"rmse","E_1",100,1000
"317",0.828092243186583,0.0930024591996423,0.100606060606061,"rmse","E_1",100,1000
"318",0.828920570264766,0.08656649472976,0.094949494949495,"rmse","E_1",100,1000
"319",0.816666666666667,0.0776286353467562,0.0878787878787879,"rmse","E_1",100,1000
"320",0.865580448065173,0.0991253644314869,0.102626262626263,"rmse","E_1",100,1000
"321",0.834677419354839,0.0783565334530759,0.0870707070707071,"rmse","E_1",100,1000
"322",0.845213849287169,0.098004036779547,0.103636363636364,"rmse","E_1",100,1000
"323",0.869477911646586,0.102425876010782,0.105252525252525,"rmse","E_1",100,1000
"324",0.849094567404427,0.0887042443296654,0.094949494949495,"rmse","E_1",100,1000
"325",0.851992409867173,0.0994799909563645,0.104646464646465,"rmse","E_1",100,1000
"326",0.809338521400778,0.0840847610459874,0.0951515151515152,"rmse","E_1",100,1000
"327",0.824949698189135,0.0741073433640242,0.0842424242424242,"rmse","E_1",100,1000
"328",0.84394250513347,0.091194263948017,0.0975757575757576,"rmse","E_1",100,1000
"329",0.83585313174946,0.0762201916648095,0.0844444444444444,"rmse","E_1",100,1000
"330",0.801670146137787,0.0742563184969805,0.0862626262626263,"rmse","E_1",100,1000
"331",0.817647058823529,0.0873873873873874,0.0971717171717172,"rmse","E_1",100,1000
"332",0.832677165354331,0.089824403421882,0.0977777777777778,"rmse","E_1",100,1000
"333",0.843444227005871,0.0808740707366524,0.0886868686868687,"rmse","E_1",100,1000
"334",0.820568927789934,0.0756732695303806,0.0852525252525252,"rmse","E_1",100,1000
"335",0.801635991820041,0.0757677650750953,0.0878787878787879,"rmse","E_1",100,1000
"336",0.783037475345168,0.0695476029709656,0.0846464646464647,"rmse","E_1",100,1000
"337",0.831417624521073,0.0840108401084011,0.0929292929292929,"rmse","E_1",100,1000
"338",0.795454545454545,0.0728177295341474,0.0868686868686869,"rmse","E_1",100,1000
"339",0.818359375,0.0793150067598017,0.0898989898989899,"rmse","E_1",100,1000
"340",0.827133479212254,0.0756732695303806,0.0846464646464647,"rmse","E_1",100,1000
"341",0.780040733197556,0.065261269342902,0.0806060606060606,"rmse","E_1",100,1000
"342",0.88376753507014,0.127611772635363,0.126464646464646,"rmse","E_1",100,1000
"343",0.856548856548857,0.0946520474379056,0.0993939393939394,"rmse","E_1",100,1000
"344",0.819956616052061,0.0766317665404322,0.0862626262626263,"rmse","E_1",100,1000
"345",0.872897196261682,0.0808607021517554,0.0858585858585859,"rmse","E_1",100,1000
"346",0.781443298969072,0.0618141097424412,0.0771717171717172,"rmse","E_1",100,1000
"347",0.8359375,0.0851735015772871,0.0933333333333333,"rmse","E_1",100,1000
"348",0.798387096774194,0.0669061517736866,0.0804040404040404,"rmse","E_1",100,1000
"349",0.855691056910569,0.0870345446388515,0.0927272727272727,"rmse","E_1",100,1000
"350",0.840551181102362,0.080144079243584,0.0882828282828283,"rmse","E_1",100,1000
"351",0.888888888888889,0.157219973009447,0.152525252525253,"cv_min","E_1",100,1000
"352",0.891732283464567,0.157586672669968,0.152525252525253,"cv_min","E_1",100,1000
"353",0.902970297029703,0.178852643419573,0.17050505050505,"cv_min","E_1",100,1000
"354",0.899441340782123,0.156129617040562,0.15010101010101,"cv_min","E_1",100,1000
"355",0.916129032258065,0.144035674470457,0.138383838383838,"cv_min","E_1",100,1000
"356",0.904139433551198,0.151636606546426,0.146464646464646,"cv_min","E_1",100,1000
"357",0.899598393574297,0.157681940700809,0.151919191919192,"cv_min","E_1",100,1000
"358",0.864864864864865,0.154106498194946,0.152121212121212,"cv_min","E_1",100,1000
"359",0.862302483069977,0.11959174617262,0.121212121212121,"cv_min","E_1",100,1000
"360",0.880658436213992,0.144041218637993,0.141616161616162,"cv_min","E_1",100,1000
"361",0.89738430583501,0.164158993936672,0.157979797979798,"cv_min","E_1",100,1000
"362",0.901960784313726,0.163738738738739,0.156969696969697,"cv_min","E_1",100,1000
"363",0.917695473251029,0.158378136200717,0.150909090909091,"cv_min","E_1",100,1000
"364",0.882608695652174,0.128062360801782,0.127070707070707,"cv_min","E_1",100,1000
"365",0.873239436619718,0.1392319784415,0.137979797979798,"cv_min","E_1",100,1000
"366",0.872164948453608,0.155431131019037,0.152727272727273,"cv_min","E_1",100,1000
"367",0.884696016771488,0.150011178180192,0.146666666666667,"cv_min","E_1",100,1000
"368",0.890020366598778,0.149136577708006,0.145252525252525,"cv_min","E_1",100,1000
"369",0.914583333333333,0.163534675615213,0.155959595959596,"cv_min","E_1",100,1000
"370",0.904276985743381,0.153397622785378,0.147676767676768,"cv_min","E_1",100,1000
"371",0.905241935483871,0.151100134710373,0.145454545454545,"cv_min","E_1",100,1000
"372",0.877800407331976,0.154743215967706,0.151515151515152,"cv_min","E_1",100,1000
"373",0.899598393574297,0.151841868823001,0.146666666666667,"cv_min","E_1",100,1000
"374",0.903420523138833,0.158993936671907,0.152727272727273,"cv_min","E_1",100,1000
"375",0.916508538899431,0.169568166402894,0.16040404040404,"cv_min","E_1",100,1000
"376",0.889105058365759,0.166591523895401,0.160808080808081,"cv_min","E_1",100,1000
"377",0.883299798792757,0.145969009656411,0.143030303030303,"cv_min","E_1",100,1000
"378",0.909650924024641,0.165135559041004,0.157777777777778,"cv_min","E_1",100,1000
"379",0.900647948164147,0.163137954089592,0.157171717171717,"cv_min","E_1",100,1000
"380",0.874739039665971,0.147394318944308,0.145252525252525,"cv_min","E_1",100,1000
"381",0.896078431372549,0.162387387387387,0.156363636363636,"cv_min","E_1",100,1000
"382",0.887795275590551,0.166366501575867,0.160808080808081,"cv_min","E_1",100,1000
"383",0.898238747553816,0.158819553953593,0.152929292929293,"cv_min","E_1",100,1000
"384",0.899343544857768,0.149120854662809,0.144646464646465,"cv_min","E_1",100,1000
"385",0.881390593047035,0.145931405514459,0.143232323232323,"cv_min","E_1",100,1000
"386",0.873767258382643,0.141571010578438,0.14,"cv_min","E_1",100,1000
"387",0.898467432950192,0.164634146341463,0.157979797979798,"cv_min","E_1",100,1000
"388",0.897727272727273,0.163048394391678,0.156565656565657,"cv_min","E_1",100,1000
"389",0.892578125,0.149391617845877,0.145050505050505,"cv_min","E_1",100,1000
"390",0.894967177242888,0.144669485866904,0.141010101010101,"cv_min","E_1",100,1000
"391",0.890020366598778,0.155864543619646,0.151313131313131,"cv_min","E_1",100,1000
"392",0.915831663326653,0.185576274994383,0.175353535353535,"cv_min","E_1",100,1000
"393",0.908523908523909,0.154620720519132,0.148484848484848,"cv_min","E_1",100,1000
"394",0.872017353579176,0.126977055023391,0.127070707070707,"cv_min","E_1",100,1000
"395",0.908411214953271,0.1519818799547,0.145454545454545,"cv_min","E_1",100,1000
"396",0.874226804123711,0.148264277715566,0.146060606060606,"cv_min","E_1",100,1000
"397",0.91015625,0.16809373591708,0.16,"cv_min","E_1",100,1000
"398",0.883064516129032,0.167489896722048,0.162424242424242,"cv_min","E_1",100,1000
"399",0.908536585365854,0.150291610587707,0.144444444444444,"cv_min","E_1",100,1000
"400",0.909448818897638,0.15105808194507,0.144848484848485,"cv_min","E_1",100,1000
"401",0.174603174603175,0,0.084040404040404,"cv1se","E_1",100,1000
"402",0.210629921259843,0.00045024763619991,0.0814141414141414,"cv1se","E_1",100,1000
"403",0.245544554455446,0.000899887514060742,0.0777777777777778,"cv1se","E_1",100,1000
"404",0.223463687150838,0.000906412871062769,0.0850505050505051,"cv1se","E_1",100,1000
"405",0.12258064516129,0.000222965440356745,0.0826262626262626,"cv1se","E_1",100,1000
"406",0.191721132897603,0,0.0749494949494949,"cv1se","E_1",100,1000
"407",0.248995983935743,0.000898472596585804,0.0763636363636364,"cv1se","E_1",100,1000
"408",0.177606177606178,0.000676895306859206,0.0866666666666667,"cv1se","E_1",100,1000
"409",0.194130925507901,0.000443754160195252,0.0725252525252525,"cv1se","E_1",100,1000
"410",0.209876543209877,0.000224014336917563,0.0777777777777778,"cv1se","E_1",100,1000
"411",0.20523138832998,0.00067370312149113,0.0804040404040404,"cv1se","E_1",100,1000
"412",0.205882352941176,0.000675675675675676,0.0824242424242424,"cv1se","E_1",100,1000
"413",0.168724279835391,0.000224014336917563,0.0818181818181818,"cv1se","E_1",100,1000
"414",0.184782608695652,0,0.0757575757575758,"cv1se","E_1",100,1000
"415",0.231388329979879,0.000898270828654839,0.077979797979798,"cv1se","E_1",100,1000
"416",0.107216494845361,0.000223964165733483,0.0876767676767677,"cv1se","E_1",100,1000
"417",0.20125786163522,0.000894254415381176,0.0777777777777778,"cv1se","E_1",100,1000
"418",0.230142566191446,0.000897062121551918,0.0771717171717172,"cv1se","E_1",100,1000
"419",0.235416666666667,0.000894854586129754,0.0749494949494949,"cv1se","E_1",100,1000
"420",0.236252545824847,0.000448531060775959,0.0761616161616162,"cv1se","E_1",100,1000
"421",0.225806451612903,0.000673551863493489,0.0781818181818182,"cv1se","E_1",100,1000
"422",0.226069246435845,0.0011213276519399,0.0777777777777778,"cv1se","E_1",100,1000
"423",0.255020080321285,0.00179694519317161,0.0765656565656566,"cv1se","E_1",100,1000
"424",0.183098591549296,0,0.082020202020202,"cv1se","E_1",100,1000
"425",0.250474383301708,0.00180872710829754,0.0814141414141414,"cv1se","E_1",100,1000
"426",0.212062256809339,0.000450856627592426,0.0822222222222222,"cv1se","E_1",100,1000
"427",0.233400402414487,0.00112283853581855,0.077979797979798,"cv1se","E_1",100,1000
"428",0.201232032854209,0.000448129061169617,0.078989898989899,"cv1se","E_1",100,1000
"429",0.174946004319654,0.000222866057499443,0.0773737373737374,"cv1se","E_1",100,1000
"430",0.252609603340292,0.000447327219861329,0.0727272727272727,"cv1se","E_1",100,1000
"431",0.184313725490196,0.000225225225225225,0.0842424242424242,"cv1se","E_1",100,1000
"432",0.224409448818898,0.00045024763619991,0.08,"cv1se","E_1",100,1000
"433",0.26027397260274,0.000675827889164226,0.076969696969697,"cv1se","E_1",100,1000
"434",0.153172866520788,0.000445136879590474,0.0785858585858586,"cv1se","E_1",100,1000
"435",0.196319018404908,0.000224164985429276,0.0795959595959596,"cv1se","E_1",100,1000
"436",0.193293885601578,0.000225073148773351,0.0828282828282828,"cv1se","E_1",100,1000
"437",0.204980842911877,0.0004516711833785,0.0842424242424242,"cv1se","E_1",100,1000
"438",0.189393939393939,0.000226142017186793,0.0866666666666667,"cv1se","E_1",100,1000
"439",0.16015625,0.000225326723749437,0.0870707070707071,"cv1se","E_1",100,1000
"440",0.188183807439825,0.00111284219897619,0.075959595959596,"cv1se","E_1",100,1000
"441",0.193482688391039,0.000897062121551918,0.0808080808080808,"cv1se","E_1",100,1000
"442",0.312625250501002,0.000898674455178612,0.0701010101010101,"cv1se","E_1",100,1000
"443",0.261954261954262,0.000671291116580891,0.0723232323232323,"cv1se","E_1",100,1000
"444",0.182212581344902,0.000222766763198931,0.0763636363636364,"cv1se","E_1",100,1000
"445",0.203738317757009,0.00158550396375991,0.0874747474747475,"cv1se","E_1",100,1000
"446",0.181443298969072,0.000895856662933931,0.081010101010101,"cv1se","E_1",100,1000
"447",0.236328125,0.00157728706624606,0.0804040404040404,"cv1se","E_1",100,1000
"448",0.213709677419355,0.00134710372698698,0.08,"cv1se","E_1",100,1000
"449",0.164634146341463,0.000224315836698071,0.0832323232323232,"cv1se","E_1",100,1000
"450",0.206692913385827,0.000675371454299865,0.082020202020202,"cv1se","E_1",100,1000
"451",0.873015873015873,0.128879892037787,0.128686868686869,"rmse","E_2",100,1000
"452",0.891732283464567,0.146105357946871,0.142222222222222,"rmse","E_2",100,1000
"453",0.879207920792079,0.130933633295838,0.12989898989899,"rmse","E_2",100,1000
"454",0.869646182495345,0.121912531157942,0.122828282828283,"rmse","E_2",100,1000
"455",0.883870967741936,0.0954292084726867,0.0973737373737374,"rmse","E_2",100,1000
"456",0.880174291938998,0.106212424849699,0.107474747474747,"rmse","E_2",100,1000
"457",0.865461847389558,0.116127583108715,0.117979797979798,"rmse","E_2",100,1000
"458",0.847490347490347,0.120938628158845,0.124242424242424,"rmse","E_2",100,1000
"459",0.81038374717833,0.0803195029953406,0.0901010101010101,"rmse","E_2",100,1000
"460",0.808641975308642,0.0882616487455197,0.0983838383838384,"rmse","E_2",100,1000
"461",0.830985915492958,0.0803952391646081,0.0892929292929293,"rmse","E_2",100,1000
"462",0.874509803921569,0.124774774774775,0.124848484848485,"rmse","E_2",100,1000
"463",0.853909465020576,0.0956541218637993,0.100606060606061,"rmse","E_2",100,1000
"464",0.856521739130435,0.089532293986637,0.0945454545454545,"rmse","E_2",100,1000
"465",0.851106639839034,0.1113855827532,0.115151515151515,"rmse","E_2",100,1000
"466",0.82680412371134,0.10548712206047,0.112121212121212,"rmse","E_2",100,1000
"467",0.867924528301887,0.123183545718757,0.124040404040404,"rmse","E_2",100,1000
"468",0.863543788187373,0.117290872392913,0.119191919191919,"rmse","E_2",100,1000
"469",0.84375,0.106487695749441,0.111313131313131,"rmse","E_2",100,1000
"470",0.90020366598778,0.135680645884728,0.132121212121212,"rmse","E_2",100,1000
"471",0.856854838709677,0.104625056129322,0.108484848484848,"rmse","E_2",100,1000
"472",0.873727087576375,0.133886521641624,0.133131313131313,"rmse","E_2",100,1000
"473",0.891566265060241,0.13858939802336,0.135555555555556,"rmse","E_2",100,1000
"474",0.873239436619718,0.119694587918257,0.12040404040404,"rmse","E_2",100,1000
"475",0.888045540796964,0.130002260908885,0.128080808080808,"rmse","E_2",100,1000
"476",0.846303501945525,0.11248872858431,0.116767676767677,"rmse","E_2",100,1000
"477",0.857142857142857,0.105097686952616,0.108888888888889,"rmse","E_2",100,1000
"478",0.876796714579055,0.120994846515797,0.121212121212121,"rmse","E_2",100,1000
"479",0.868250539956803,0.104524180967239,0.107070707070707,"rmse","E_2",100,1000
"480",0.824634655532359,0.10445090583762,0.111313131313131,"rmse","E_2",100,1000
"481",0.862745098039216,0.119144144144144,0.121010101010101,"rmse","E_2",100,1000
"482",0.864173228346457,0.129446195407474,0.13010101010101,"rmse","E_2",100,1000
"483",0.857142857142857,0.114440189231809,0.117373737373737,"rmse","E_2",100,1000
"484",0.853391684901532,0.102604050745604,0.106666666666667,"rmse","E_2",100,1000
"485",0.850715746421268,0.0984084286034521,0.103434343434343,"rmse","E_2",100,1000
"486",0.832347140039448,0.0934053567409408,0.101010101010101,"rmse","E_2",100,1000
"487",0.877394636015326,0.116757000903342,0.117373737373737,"rmse","E_2",100,1000
"488",0.848484848484849,0.102216191768431,0.107474747474747,"rmse","E_2",100,1000
"489",0.853515625,0.108607480847228,0.112525252525253,"rmse","E_2",100,1000
"490",0.851203501094092,0.099488092588471,0.104040404040404,"rmse","E_2",100,1000
"491",0.814663951120163,0.087015025790536,0.0967676767676768,"rmse","E_2",100,1000
"492",0.911823647294589,0.16513143113907,0.157373737373737,"rmse","E_2",100,1000
"493",0.893970893970894,0.128664130678004,0.126464646464646,"rmse","E_2",100,1000
"494",0.854663774403471,0.1042548451771,0.108080808080808,"rmse","E_2",100,1000
"495",0.893457943925234,0.115741789354473,0.114747474747475,"rmse","E_2",100,1000
"496",0.818556701030928,0.0824188129899216,0.0921212121212121,"rmse","E_2",100,1000
"497",0.880859375,0.116944569625958,0.117171717171717,"rmse","E_2",100,1000
"498",0.830645161290323,0.0945217781769196,0.102020202020202,"rmse","E_2",100,1000
"499",0.894308943089431,0.122925078510543,0.121212121212121,"rmse","E_2",100,1000
"500",0.860236220472441,0.106258442143179,0.10969696969697,"rmse","E_2",100,1000
"501",0.91468253968254,0.207377417903734,0.194949494949495,"cv_min","E_2",100,1000
"502",0.919291338582677,0.213192255740657,0.19959595959596,"cv_min","E_2",100,1000
"503",0.924752475247525,0.239145106861642,0.222424242424242,"cv_min","E_2",100,1000
"504",0.927374301675978,0.210061182868797,0.195151515151515,"cv_min","E_2",100,1000
"505",0.937634408602151,0.190189520624303,0.178181818181818,"cv_min","E_2",100,1000
"506",0.930283224400871,0.197060788243153,0.185252525252525,"cv_min","E_2",100,1000
"507",0.917670682730924,0.209119496855346,0.196363636363636,"cv_min","E_2",100,1000
"508",0.891891891891892,0.206001805054152,0.195757575757576,"cv_min","E_2",100,1000
"509",0.896162528216704,0.159085866429998,0.154141414141414,"cv_min","E_2",100,1000
"510",0.930041152263374,0.191532258064516,0.17959595959596,"cv_min","E_2",100,1000
"511",0.927565392354125,0.218953514484617,0.204242424242424,"cv_min","E_2",100,1000
"512",0.919607843137255,0.213738738738739,0.2,"cv_min","E_2",100,1000
"513",0.938271604938272,0.205645161290323,0.191515151515152,"cv_min","E_2",100,1000
"514",0.91304347826087,0.171046770601336,0.163232323232323,"cv_min","E_2",100,1000
"515",0.909456740442656,0.189759712553335,0.17979797979798,"cv_min","E_2",100,1000
"516",0.911340206185567,0.203807390817469,0.192525252525253,"cv_min","E_2",100,1000
"517",0.916142557651992,0.19763022579924,0.186666666666667,"cv_min","E_2",100,1000
"518",0.924643584521385,0.201390446288405,0.188888888888889,"cv_min","E_2",100,1000
"519",0.941666666666667,0.211633109619687,0.196767676767677,"cv_min","E_2",100,1000
"520",0.918533604887984,0.208342677730433,0.195757575757576,"cv_min","E_2",100,1000
"521",0.923387096774194,0.200493938033229,0.188080808080808,"cv_min","E_2",100,1000
"522",0.910386965376782,0.207669881139269,0.195959595959596,"cv_min","E_2",100,1000
"523",0.91566265060241,0.204177897574124,0.192121212121212,"cv_min","E_2",100,1000
"524",0.92354124748491,0.21064450931956,0.197171717171717,"cv_min","E_2",100,1000
"525",0.929791271347249,0.222473434320597,0.206262626262626,"cv_min","E_2",100,1000
"526",0.912451361867704,0.217989179440938,0.204444444444444,"cv_min","E_2",100,1000
"527",0.917505030181087,0.19851785313272,0.186868686868687,"cv_min","E_2",100,1000
"528",0.93429158110883,0.220255433564867,0.205050505050505,"cv_min","E_2",100,1000
"529",0.922246220302376,0.21618007577446,0.203232323232323,"cv_min","E_2",100,1000
"530",0.903966597077244,0.193692686199955,0.184242424242424,"cv_min","E_2",100,1000
"531",0.923529411764706,0.213513513513514,0.199393939393939,"cv_min","E_2",100,1000
"532",0.913385826771654,0.208914903196758,0.196363636363636,"cv_min","E_2",100,1000
"533",0.921722113502935,0.209281369677855,0.195757575757576,"cv_min","E_2",100,1000
"534",0.934354485776805,0.197418206098375,0.185252525252525,"cv_min","E_2",100,1000
"535",0.905930470347648,0.199506837032056,0.189090909090909,"cv_min","E_2",100,1000
"536",0.903353057199211,0.185235201440468,0.176161616161616,"cv_min","E_2",100,1000
"537",0.9272030651341,0.213414634146341,0.198585858585859,"cv_min","E_2",100,1000
"538",0.922348484848485,0.218453188602442,0.203434343434343,"cv_min","E_2",100,1000
"539",0.9296875,0.196259576385759,0.183232323232323,"cv_min","E_2",100,1000
"540",0.921225382932166,0.191186289784109,0.180808080808081,"cv_min","E_2",100,1000
"541",0.918533604887984,0.202960305001121,0.190909090909091,"cv_min","E_2",100,1000
"542",0.933867735470942,0.238373399236127,0.221010101010101,"cv_min","E_2",100,1000
"543",0.927234927234927,0.202506153501902,0.18989898989899,"cv_min","E_2",100,1000
"544",0.908893709327549,0.169302740031187,0.162020202020202,"cv_min","E_2",100,1000
"545",0.934579439252336,0.207248018120045,0.191919191919192,"cv_min","E_2",100,1000
"546",0.909278350515464,0.205599104143337,0.194343434343434,"cv_min","E_2",100,1000
"547",0.9296875,0.226228030644434,0.21010101010101,"cv_min","E_2",100,1000
"548",0.901209677419355,0.217781769196228,0.205858585858586,"cv_min","E_2",100,1000
"549",0.934959349593496,0.200986989681472,0.187474747474747,"cv_min","E_2",100,1000
"550",0.919291338582677,0.20193606483566,0.189494949494949,"cv_min","E_2",100,1000
"551",0.192460317460317,0.000224921277552857,0.0824242424242424,"cv1se","E_2",100,1000
"552",0.246062992125984,0.00045024763619991,0.0777777777777778,"cv1se","E_2",100,1000
"553",0.287128712871287,0.00179977502812148,0.0743434343434344,"cv1se","E_2",100,1000
"554",0.258845437616387,0.00135961930659415,0.0816161616161616,"cv1se","E_2",100,1000
"555",0.150537634408602,0.000222965440356745,0.08,"cv1se","E_2",100,1000
"556",0.213507625272331,0.000445335114673792,0.0733333333333333,"cv1se","E_2",100,1000
"557",0.267068273092369,0.00157232704402516,0.0751515151515151,"cv1se","E_2",100,1000
"558",0.216216216216216,0.000902527075812274,0.0828282828282828,"cv1se","E_2",100,1000
"559",0.216704288939052,0.000443754160195252,0.0705050505050505,"cv1se","E_2",100,1000
"560",0.220164609053498,0.000448028673835125,0.076969696969697,"cv1se","E_2",100,1000
"561",0.23943661971831,0.00112283853581855,0.0773737373737374,"cv1se","E_2",100,1000
"562",0.229411764705882,0.000900900900900901,0.0802020202020202,"cv1se","E_2",100,1000
"563",0.193415637860082,0.000224014336917563,0.0793939393939394,"cv1se","E_2",100,1000
"564",0.195652173913043,0,0.0747474747474747,"cv1se","E_2",100,1000
"565",0.259557344064386,0.000898270828654839,0.0751515151515151,"cv1se","E_2",100,1000
"566",0.125773195876289,0.000671892497200448,0.0862626262626263,"cv1se","E_2",100,1000
"567",0.230607966457023,0.00111781801922647,0.0751515151515151,"cv1se","E_2",100,1000
"568",0.266802443991853,0.00156985871271586,0.0741414141414141,"cv1se","E_2",100,1000
"569",0.258333333333333,0.00156599552572707,0.0733333333333333,"cv1se","E_2",100,1000
"570",0.264765784114053,0.000897062121551918,0.0737373737373737,"cv1se","E_2",100,1000
"571",0.247983870967742,0.00134710372698698,0.0765656565656566,"cv1se","E_2",100,1000
"572",0.24847250509165,0.00134559318232788,0.0757575757575758,"cv1se","E_2",100,1000
"573",0.305220883534137,0.00202156334231806,0.0717171717171717,"cv1se","E_2",100,1000
"574",0.201207243460765,0,0.0802020202020202,"cv1se","E_2",100,1000
"575",0.297912713472486,0.00203481799683473,0.0765656565656566,"cv1se","E_2",100,1000
"576",0.24124513618677,0.000676284941388638,0.0793939393939394,"cv1se","E_2",100,1000
"577",0.27364185110664,0.00134740624298226,0.0741414141414141,"cv1se","E_2",100,1000
"578",0.223819301848049,0.000448129061169617,0.0767676767676768,"cv1se","E_2",100,1000
"579",0.196544276457883,0.000222866057499443,0.0753535353535354,"cv1se","E_2",100,1000
"580",0.277661795407098,0.000894654439722657,0.0707070707070707,"cv1se","E_2",100,1000
"581",0.215686274509804,0.00045045045045045,0.0812121212121212,"cv1se","E_2",100,1000
"582",0.251968503937008,0.00045024763619991,0.0771717171717172,"cv1se","E_2",100,1000
"583",0.289628180039139,0.00135165577832845,0.0745454545454545,"cv1se","E_2",100,1000
"584",0.175054704595186,0.000445136879590474,0.0765656565656566,"cv1se","E_2",100,1000
"585",0.226993865030675,0.000448329970858552,0.0767676767676768,"cv1se","E_2",100,1000
"586",0.214990138067061,0.000225073148773351,0.0806060606060606,"cv1se","E_2",100,1000
"587",0.239463601532567,0.000903342366757001,0.081010101010101,"cv1se","E_2",100,1000
"588",0.225378787878788,0.000226142017186793,0.0828282828282828,"cv1se","E_2",100,1000
"589",0.208984375,0.000450653447498873,0.0822222222222222,"cv1se","E_2",100,1000
"590",0.212253829321663,0.00133541063877142,0.0739393939393939,"cv1se","E_2",100,1000
"591",0.211812627291242,0.0011213276519399,0.0791919191919192,"cv1se","E_2",100,1000
"592",0.360721442885772,0.00224668613794653,0.0664646464646465,"cv1se","E_2",100,1000
"593",0.316008316008316,0.00111881852763482,0.0674747474747475,"cv1se","E_2",100,1000
"594",0.206073752711497,0.000222766763198931,0.0741414141414141,"cv1se","E_2",100,1000
"595",0.241121495327103,0.00203850509626274,0.0838383838383838,"cv1se","E_2",100,1000
"596",0.212371134020619,0.00111982082866741,0.0781818181818182,"cv1se","E_2",100,1000
"597",0.263671875,0.00202794051374493,0.077979797979798,"cv1se","E_2",100,1000
